inchikey,smiles,pIC50,n_records,molecule_chembl_id,mw,ic50_uM,ic50_ug_mL,cell_line
GRYNHOZZPPTPLJ-VGUABXEVSA-N,CC[C@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cccc(/N=C/c3cc(C)cc(C)c3)c1c2C,5.253365801062421,1,CHEMBL1165253,507.59000000000026,5.579999999999999,2.832352200000001,A549
GRZQNEYQRVPNRY-WUZDHUPESA-N,O=C(/C=C/c1ccc(O)c(O)c1)OC/C=C/c1ccccc1,4.1487416512809245,1,CHEMBL479634,296.322,71.00000000000003,21.03886200000001,A549
GSBDUTHOKTVXIB-YOYBCKCWSA-N,COc1cc(/C=C/C(=O)C(=Cc2ccc(OC)c(OC)c2)C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,6.366531544420413,1,CHEMBL1669727,516.5460000000003,0.43000000000000055,0.2221147800000004,A549
GSDSWSVVBLHKDQ-JTQLQIEISA-N,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,4.164413578642458,2,CHEMBL5315124,361.37300000000005,68.48357467305577,24.748114830326188,A549
GSEJHFFGUYRNIV-ICVFXMMWSA-N,C=C1CCC2[C@](C)(CCC[C@]2(C)C(=O)OC)[C@H]1CCC1=CCC2=C(C1)C(=O)C=C(C)C2=O,5.958607314841775,1,CHEMBL22656,436.59200000000027,1.1000000000000008,0.4802512000000006,A549
GSEUYCFBUGHNEF-OAQYLSRUSA-N,O=C(NCCN1CCOCC1)N1CCc2cc(S(=O)(=O)N3C[C@H](c4ccccc4)NC3=O)ccc21,5.552841968657781,1,CHEMBL363690,499.5930000000002,2.800000000000001,1.3988604000000011,A549
GSORHHBCZYLRMP-UHFFFAOYSA-N,COc1cc2ccc(CCc3ccc4ccccc4c3)cc2cc1O,5.44490555142168,1,CHEMBL426770,328.41100000000006,3.590000000000005,1.178995490000002,A549
GSPHMJSQVWJUND-FCZZHCJTSA-N,C=C(C)[C@@H]1CC[C@]2(C(=O)OCOC(C)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6nccnc6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,6.0,1,CHEMBL376049,562.7950000000002,1.0,0.5627950000000002,A549
GSRZMSWBSLHHAD-IFKNWNSRSA-N,C=C1C(=O)[C@@]23[C@@H]4O[C@H]5O[C@@]2(O)[C@@H](O)[C@@H]2C(C)(C)CCC[C@]52[C@@H]3[C@@H](O)C[C@@H]14,4.496209316942819,1,CHEMBL401208,362.42200000000014,31.89999999999999,11.561261800000002,A549
GSTRAHGTJQMZAX-UHFFFAOYSA-N,O=S(=O)(c1ccc(Br)cc1)c1nc2ccccc2nc1Nc1ccc(F)cc1,5.360513510731414,1,CHEMBL1835368,458.3120000000001,4.360000000000003,1.9982403200000018,A549
GSUVKSRKZPOPBP-DRRHGHKVSA-N,COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCCCNC(=O)C1=NO[C@]3(C=C(Br)C(=O)[C@@H]4O[C@@H]43)C1)=NO2,4.97061622231479,1,CHEMBL229729,737.1960000000003,10.700000000000003,7.887997200000005,A549
GSVSINGKWJQEBV-LJAQVGFWSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OC(=O)COc4ccc(OC)cc4)ccc3nc2-1,6.721246399047171,1,CHEMBL341235,528.5170000000003,0.18999999999999995,0.10041823000000002,A549
GTBGPJOQAORMIF-UHFFFAOYSA-N,CCCOC(=O)N1CCCc2cc(S(=O)(=O)N3CC(c4ccccc4)NC3=O)ccc21,5.985479461242076,1,CHEMBL1806647,443.52500000000015,1.034,0.4586048500000002,A549
GTIVLCQLJDTBSX-OQLLNIDSSA-N,COc1ccc(C(=O)N/C(=C/c2cc(OC)c(OC)c(OC)c2)C(=O)NN)cc1,3.8728952016351927,1,CHEMBL478495,401.41900000000015,133.9999999999999,53.79014599999997,A549
GTKPQICBOLSWEM-LEWJYISDSA-N,CO[C@@H]1CC=C2NN(c3cc(Cl)cc(Cl)c3)C(=O)CC[C@]2(c2ccccc2)O1,5.212539525481585,1,CHEMBL1254397,419.3080000000002,6.13,2.5703580400000012,A549
GTMDISZHIGCERM-DRSBITMPSA-N,C=C(C)[C@@H]1CC[C@]2(C(=O)NC(CO)(CO)CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.515415470717157,1,CHEMBL1210110,601.8690000000003,30.520000000000028,18.369041880000026,A549
GTMLSHDUPXMHDE-PGMHBOJBSA-N,Cc1[nH]c(/C=C2\C(=O)N(CCCN(C)C)c3ccc(F)cc32)c(C)c1C(=O)N1CCCCC1,4.72792621249999,1,CHEMBL1782684,452.57400000000035,18.709999999999997,8.467659540000007,A549
GTRVPRYFUPNDMD-CLJLJLNGSA-N,CCCCCCNC(=O)C1=Cc2cc3c(cc2[C@@H](c2cc(OC)c(OC)c(OC)c2)[C@@H]1C(=O)OC)OCO3,5.721246399047171,1,CHEMBL438834,525.5980000000004,1.8999999999999995,0.9986362000000005,A549
GTSBYDSLDSOPCU-RUNIHDHWSA-N,C=C1C(=O)[C@]23CC[C@@H](C(=C)C)[C@]4(C)CCC(=O)O[C@@]42C[C@H]1C[C@@H]3OC(C)=O,6.102372908709558,1,CHEMBL1269831,372.4610000000001,0.7900000000000007,0.29424419000000035,A549
GTSCOLVJYBXHNM-UHFFFAOYSA-N,COc1cc(C2NC(=O)c3ccccc3N2)ccc1OCCCCOc1cc(C2CC(c3cc(OC)c(OC)c(OC)c3)=NO2)ccc1OC,6.823908740944319,1,CHEMBL1668716,683.7580000000004,0.15000000000000005,0.10256370000000009,A549
GTTLGHQFSHVFQY-SEFGHDMXSA-N,C=C(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.119186407719209,2,CHEMBL503523,750.9670000000002,76.0,57.073492000000016,A549
GTTPNTBBUDXSMN-JXMROGBWSA-N,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.309803919971486,1,CHEMBL1812573,445.86600000000016,0.4900000000000002,0.21847434000000018,A549
GTTXCTOAXVFURA-FFIUJBHPSA-N,CC(=O)OC(C)[C@@H](O)/C=C/C=C\C(=O)O[C@@H]1CC2O[C@@H]3C=C(C)CC[C@]3(COC(=O)/C=C(\C)CCO)[C@]1(C)[C@]21CO1,5.010105436281227,1,CHEMBL335603,574.6670000000004,9.769999999999989,5.614496589999997,A549
GTUHATSDEBVQQY-NUJJGBOWSA-N,C/C=C1\NC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)[C@@H](C)O)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O,6.6439741428068775,1,CHEMBL506104,1512.343999999998,0.2269999999999999,0.3433020879999994,A549
GTWCPZJMZZQVDE-VNDOHOEKSA-N,COc1c(C)c(OC)c(OC)c2c1C[C@H]1[C@@H]3N[C@@H](Cc4ccccc43)C(=O)N1[C@H]2COC(=O)c1cccc2ccccc12,4.876148359032914,1,CHEMBL1224445,578.6650000000003,13.299999999999999,7.696244500000003,A549
GTYVNUQQZHRLCU-CFNLQLBBSA-N,C[C@H]1C=C(CCCCCCCC(O)CCCC[C@H](O)COCCOC[C@@H](O)CCCc2cccc(O)c2)C(=O)O1,5.221848749616356,1,CHEMBL1652688,564.7600000000004,6.000000000000003,3.388560000000004,A549
GTZKVOVHHDOCAP-UHFFFAOYSA-N,Cn1cc(C2=C(c3nn(CCCCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,5.623423042943488,1,CHEMBL563685,465.51700000000017,2.3800000000000017,1.1079304600000013,A549
GTZOIVNYPHKOSF-VXKWHMMOSA-N,CC1(C)N2Cc3[nH]c4ccccc4c3C[C@H]2C(=O)N1[C@@H](CC(N)=O)C(=O)OCc1ccccc1,4.402414498247795,1,CHEMBL391731,460.5340000000003,39.59,18.232541060000013,A549
GUGWGNQYWNYWMM-QIXIFPRPSA-N,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(NC(=O)c5ccc([N+](=O)[O-])cc5)cc3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,7.958607314841775,1,CHEMBL1652410,639.6170000000003,0.011000000000000008,0.007035787000000009,A549
GUHGHMKLFSSHBU-UHFFFAOYSA-N,CCOC(=O)c1cc(-c2ccc(Cl)cc2)nn1CC(O)COc1ccc([N+](=O)[O-])cc1,4.346787486224656,1,CHEMBL374142,445.85900000000026,45.00000000000003,20.063655000000026,A549
GUPPBHMHHVREBM-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)c2nc3ccccc3nc2Nc2cc(OC)c(OC)c(OC)c2)cc1,5.286509456906058,1,CHEMBL1835354,481.53000000000026,5.169999999999999,2.489510100000001,A549
GUQFOGJGGPYNPE-XSFVSMFZSA-N,CCc1ccccc1/N=C1/C(=O)c2cncnc2C(O)=C1Cl,5.332547047110046,1,CHEMBL116056,313.744,4.650000000000006,1.458909600000002,A549
GUQKLQCFHGILAK-UZRFIIDVSA-N,C=C1C[C@H]([C@]23CC[C@@H](C(=C)C)[C@@H]2[C@H]2CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)OC1=O,4.924453038607469,1,CHEMBL1090330,508.78700000000043,11.900000000000007,6.054565300000009,A549
GUQORKSFZZZBCL-UHFFFAOYSA-N,Fc1ccc2nc(NCCN3CCOCC3)c3c4ccccc4[nH]c3c2c1,5.171984935776023,1,CHEMBL599430,364.42400000000004,6.730000000000002,2.452573520000001,A549
GUSBTEPMAVTHRO-JALYJVOISA-N,C[C@H]1O[C@@H](NNC(=O)CCCc2ccc(N(CCCl)CCCl)cc2)[C@H](O)[C@@H](O)[C@H]1O,4.552841968657781,1,CHEMBL1277069,464.39000000000004,28.000000000000014,13.002920000000007,A549
GUSKXWBKZXULSP-UHFFFAOYSA-N,COc1cc2occ(-c3cc(OC)c4c(c3OC)OCO4)c(=O)c2cc1OC,6.080921907623926,1,CHEMBL234716,386.35600000000017,0.8299999999999997,0.32067548000000007,A549
GUVDYUIUSGVSKJ-UHFFFAOYSA-N,COc1ccc(-c2cn3nc(-c4ccccc4)cc3c(=O)n2CCOCCO)cc1,4.229147988357856,1,CHEMBL1797121,405.45400000000024,58.99999999999994,23.92178599999999,A549
GUZJWXHOMGRPJK-MSVGUYENSA-N,C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](C(C)C)N(CCCCCC)CCCCCC)[C@@H](C)O)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O,5.1778319206319825,1,CHEMBL525432,1534.0509999999983,6.640000000000001,10.186098639999988,A549
GUZMNDVJDOGGIC-CJNGLKHVSA-N,C=C1C[C@@]2(C(=O)Nc3ccc(Br)cc3)C=CC(=O)[C@@H]1C2,5.335358024443874,1,CHEMBL1171407,332.19700000000006,4.620000000000007,1.5347501400000025,A549
GVAOFQRNZLXEGJ-APISQKPESA-N,CON(CCCc1ccc(N(CCCl)CCCl)cc1)C1O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]1NC(C)=O,4.657577319177793,1,CHEMBL1278228,522.4260000000002,22.000000000000018,11.493372000000011,A549
GVBPXKYLEKRQIC-UHFFFAOYSA-N,CNC(=O)c1cc(-c2ccc(F)cc2F)ccc1OC(C)=O,3.748142862728584,1,CHEMBL525199,305.28000000000003,178.59,54.519955200000005,A549
GVHYMVCGJYEXAI-UHFFFAOYSA-N,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN5CCCCC5)c(OC)cc34)ccc2s1,5.046917156087914,1,CHEMBL1164067,520.6550000000004,8.976,4.673399280000004,A549
GVLMRDDSMVCWKB-UHFFFAOYSA-N,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc1O,7.236572006437063,1,CHEMBL18351,404.37100000000015,0.05799999999999995,0.02345351799999999,A549
GVNLJMMUFRRTAY-UHFFFAOYSA-N,O=C(OCCCCCCCOC(=O)c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,4.7447274948966935,1,CHEMBL1165527,404.4150000000001,18.000000000000018,7.279470000000009,A549
GVNNQROBOBYZGE-UHFFFAOYSA-N,COc1ccc(-c2oc(O)nc2-c2cc(OC)c(OC)c(OC)c2)cc1N,8.42021640338319,1,CHEMBL321541,372.3770000000001,0.0037999999999999996,0.0014150326000000003,A549
GVOIUHBESPKKAN-GCIOFLGLSA-N,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCC(O)CCCCCCCCC2=C[C@H](C)OC2=O)O1,4.678401569534656,1,CHEMBL451622,580.8910000000006,20.970000000000013,12.181284270000022,A549
GVQFHCWSCLRULN-ZHACJKMWSA-N,O=C(/C=C/c1ccccc1OC(=O)c1ccccc1)NO,4.347753658996677,1,CHEMBL248894,283.28299999999996,44.900000000000006,12.7194067,A549
GVTSMEVGCLKXIZ-OTIVZNJFSA-N,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CC(N)CSC1CC(=O)N(CCC(=O)O[C@@H](C(=O)O[C@@H]2C(C)=CC3[C@@H](OC(C)=O)C(=O)[C@@]4(C)[C@H]([C@H](OC(=O)c5ccccc5)[C@@]2(O)C3(C)C)[C@]2(OC(C)=O)CO[C@@H]2C[C@@H]4O)[C@@H](NC(=O)c2ccccc2)c2ccccc2)C1=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,7.366531544420414,1,CHEMBL440264,2153.5600000000013,0.04299999999999997,0.09260307999999999,A549
GVXQAQDFTPTJMX-UHFFFAOYSA-N,Oc1ccc(O)c(COCc2cc(O)ccc2O)c1,4.739928612014925,1,CHEMBL254548,262.26099999999997,18.200000000000014,4.773150200000003,A549
GWDKDEIZARPMGC-YJUWLNBPSA-N,C=C1C(=O)[C@]23[C@H](OC(=O)CN)[C@@H]1CC[C@H]2[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2OC(C)=O,4.957424487559809,1,CHEMBL469063,463.5270000000002,11.03000000000001,5.112702810000007,A549
GWGRSXHVQFNJRE-UHFFFAOYSA-N,N#Cc1cccc(C#N)c1-c1nc2c3ccccc3c3ccccc3c2[nH]1,6.481486060122112,1,CHEMBL408218,344.377,0.33000000000000035,0.11364441000000013,A549
GWJFWCGUPAEUGD-WUXMJOGZSA-N,CC1=C/C(=C\C#CCCO)C(=O)C(C)(O)C12CC2,5.522878745280337,1,CHEMBL7993,246.30599999999995,3.0000000000000013,0.7389180000000002,A549
GWOXHXZCZOHVPQ-BJMVGYQFSA-N,O=C1Oc2ccccc2/C1=C\c1cc(O)c(O)c(O)c1,4.292429823902063,1,CHEMBL197216,270.23999999999995,51.00000000000004,13.782240000000009,A549
GWPHMGZIJLZJPK-UHFFFAOYSA-N,CCOC(=O)c1cc(-c2ccc(OC)cc2)nn1CC(O)COc1ccccc1OC,4.167491087293763,1,CHEMBL376668,426.4690000000002,68.00000000000004,28.99989200000003,A549
GWQAVERIIYFZNG-ROEOZTKYSA-N,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@H]1CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@]21CO1,7.275724130399211,1,CHEMBL1771407,358.3900000000001,0.05300000000000001,0.01899467000000001,A549
GWQSYRUODDDVOT-WMQXXUAISA-N,CC(O)C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(=O)[C@]2(O)[C@@]2(C)CCCC(C)(C)[C@H]12,4.978810700930062,1,CHEMBL1079307,404.5030000000002,10.500000000000005,4.247281500000005,A549
GWUNHDHURXXSNM-JTRCCZFSSA-N,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)NCC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.255707016877324,1,CHEMBL1085712,527.7900000000004,5.550000000000002,2.9292345000000033,A549
GXBAAVNYXDUCFB-MPOIMRDWSA-N,C[C@H]1CC[C@@]2(OC1)O[C@H]1CC3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@H]7O[C@H](C)[C@@H](OCCNC(=O)OCC8c9ccccc9-c9ccccc98)[C@H](O)[C@@H]7O)[C@H](O)[C@H]6O[C@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,5.443697499232712,1,CHEMBL426718,1134.367,3.6000000000000036,4.083721200000004,A549
GXCHQFWNFMZMSC-ZLNRFVROSA-N,C=C[C@H]1OC2(CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1C=C,8.275724130399212,1,CHEMBL382102,392.4740000000002,0.0052999999999999905,0.0020801121999999977,A549
GXCKPRUSAAMPMT-UHFFFAOYSA-N,COc1cc(C2C3=C(COC3=O)Nc3ccc4ncsc4c32)cc(OC)c1OC,5.619788758288394,1,CHEMBL1766373,410.4510000000002,2.4000000000000017,0.9850824000000011,A549
GXDURRGUXLDZKN-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,5.847711655616944,1,CHEMBL462998,350.499,1.419999999999998,0.4977085799999993,A549
GXIZHMNMLJTCPG-AJQKGYGOSA-N,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC(=O)[C@H](Cc1ccccc1)NC(=O)OC1CC(C)(C)N([O])C(C)(C)C1,6.301029995663981,1,CHEMBL1096880,729.803,0.49999999999999994,0.36490149999999993,A549
GXOLGNUMEXVEDP-INIZCTEOSA-N,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)C[C@H]1CN(P(=O)(OC)OC)CCN1C3,4.914352711703144,1,CHEMBL1813826,486.5050000000003,12.179999999999996,5.925630900000002,A549
GXPHKUHSUJUWKP-UHFFFAOYSA-N,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,4.823908740944319,1,CHEMBL408,441.54900000000015,15.000000000000004,6.623235000000005,A549
GXQBXHZUPPDPLY-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)Nc2ccccc2)cc1,4.795880017344075,1,CHEMBL182454,263.31800000000004,16.000000000000007,4.213088000000003,A549
GXWADFSJSNHDMM-UHFFFAOYSA-N,Nc1ccc2c(c1)Nc1c3ccccc3nc3cccc-2c13,7.096910013008056,1,CHEMBL41700,283.33400000000006,0.08000000000000003,0.02266672000000001,A549
GXZUGWNRFHOOBY-UHFFFAOYSA-N,COc1ccc(-c2nnc3c(n2)c(-c2cc(OC)c(OC)c(OC)c2)nn3-c2cc(OC)c(OC)c(OC)c2)cc1,3.795880017344075,1,CHEMBL509748,559.5790000000003,160.00000000000009,89.5326400000001,A549
GXZVBZYILUFIEV-DARPEHSRSA-N,COc1cc(/C(=N/NC(C)=O)c2ccc3ccccc3c2)cc(OC)c1OC,5.0,1,CHEMBL482407,378.42800000000017,10.0,3.7842800000000016,A549
GYBIHNCVVJBOSZ-MWAVMZGNSA-N,COc1cc(/C(=N\Nc2ccc(Cl)cc2)c2nc(-c3ccc(Cl)cc3)n[nH]c2=O)cc(OC)c1OC,5.41907502432438,1,CHEMBL475978,526.3800000000003,3.810000000000005,2.005507800000004,A549
GYGSZHHECJUMHG-UHFFFAOYSA-N,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccccc1Br,4.022276394711152,1,CHEMBL211636,357.25100000000003,94.99999999999997,33.93884499999999,A549
GYHLPPYRNXJCGK-UHFFFAOYSA-N,Cc1ccc(NN=C(c2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)cc1,6.221848749616356,1,CHEMBL514419,366.4280000000001,0.6000000000000003,0.21985680000000019,A549
GYIQNHWRYBMRIJ-UHFFFAOYSA-N,CN(C)CCN1C(=O)c2cccc3c2c(cc2[nH]c(-c4ccoc4)nc23)C1=O,5.126098402135538,1,CHEMBL236004,374.40000000000015,7.48000000000001,2.8005120000000048,A549
GYLGETKVJKEXJD-GRMZDKMOSA-N,O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccc(F)cc2/C1=N/O,4.987162775294828,1,CHEMBL1087075,313.26300000000003,10.299999999999995,3.2266088999999987,A549
GYMYLXGYLHGXDH-UHFFFAOYSA-N,COc1ccc(-c2coc(=O)n2-c2cc(OC)c(OC)c(OC)c2)cc1N,8.366531544420413,1,CHEMBL106389,372.3770000000001,0.004300000000000005,0.0016012211000000025,A549
GYNPAJQTGVMZOH-UHFFFAOYSA-N,O=C1c2cccnc2-c2nccc3c2c1nc1c([N+](=O)[O-])cccc13,6.301029995663981,1,CHEMBL124551,328.28700000000003,0.49999999999999994,0.1641435,A549
GYPXHBYXWYRUQS-BJMVGYQFSA-N,O=C(/C=C/c1ccc(CNC(=O)c2ccc(N3CCN(Cc4ccncc4)CC3)cc2)cc1)NO,5.51999305704285,1,CHEMBL154114,471.56100000000015,3.019999999999996,1.4241142199999985,A549
GYQHSZGKNBWBPL-UHFFFAOYSA-N,CCOC(=O)c1cc(-c2ccc(OC)cc2)nn1CC(O)COc1ccccc1[N+](=O)[O-],4.346787486224656,1,CHEMBL376480,441.4400000000002,45.00000000000003,19.86480000000002,A549
GYSIKJGWLZWHBX-UHFFFAOYSA-N,O=C1C=C(N2CCN(c3ccccc3)CC2)C(=O)c2c(O)ccc(O)c21,5.769551078621726,1,CHEMBL1784157,350.3740000000001,1.7000000000000006,0.5956358000000004,A549
GYZWAZAZEOTJDX-JXMROGBWSA-N,O=c1cc(/C=C/c2ccc(OC(F)(F)F)cc2)oc2ccccc12,4.806875401645539,1,CHEMBL538214,332.27700000000004,15.599999999999984,5.183521199999996,A549
GZANZVGJDKAXSR-UHFFFAOYSA-N,O=C(CCN1CCCC1)Nc1ccc2c(-c3ccccc3)c3ccc(NC(=O)CCN4CCCC4)cc3cc2c1,5.619788758288394,1,CHEMBL567717,534.7040000000004,2.4000000000000017,1.2832896000000018,A549
GZCGPNRLCLQQFO-PTAFGJLESA-N,C=C(COC(C)=O)[C@H]1Cc2oc(cc2C=O)[C@H]2O[C@]2(C)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1,4.747146969020107,1,CHEMBL464326,474.46200000000033,17.900000000000006,8.49286980000001,A549
GZDCIXMNNWVGCA-UHFFFAOYSA-N,CCCCCCC(=O)c1c2c(nc3ccc(OC)cc13)-c1cc3c(c(=O)n1C2)COC(=O)CC3(O)CC,6.320572103387882,1,CHEMBL1782768,504.5830000000004,0.47799999999999937,0.24119067399999988,A549
GZEOJGRTNVRDAQ-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,4.7447274948966935,1,CHEMBL572619,431.4640000000003,18.000000000000018,7.766352000000013,A549
GZHHMAFXYHPHBO-UHFFFAOYSA-N,Nc1cc(CO)cc(Nc2c3ccccc3nc3ccccc23)c1,7.36292107536816,2,CHEMBL321473,315.37600000000003,0.04335896677735763,0.013674377506375941,A549
GZIPUTSUCRIHBV-TVLHWPCQSA-N,COC(=O)[C@@]1(C)CCC[C@@]2(C)C1CC[C@@]1(CO1)[C@@H]2CCc1ccc2c(OC(C)=O)ccc(OC(C)=O)c2c1,6.301029995663981,1,CHEMBL277663,522.6380000000004,0.49999999999999994,0.26131900000000013,A549
GZIPUTSUCRIHBV-YNQBZTTKSA-N,COC(=O)[C@@]1(C)CCC[C@@]2(C)C1CC[C@]1(CO1)[C@@H]2CCc1ccc2c(OC(C)=O)ccc(OC(C)=O)c2c1,6.638272163982407,1,CHEMBL22617,522.6380000000004,0.2300000000000001,0.12020674000000015,A549
GZJPAFQOCRUACX-TVUWESQNSA-N,C=C1C(=O)[C@@]23[C@@H]4C[C@@H]5C(C)(C)CCC[C@@]5([C@@H](OC)O4)[C@@H]2[C@@H](OC(C)=O)C[C@@H]1[C@H]3O,5.1938200260161125,1,CHEMBL1165370,404.5030000000001,6.400000000000005,2.5888192000000028,A549
GZLYTHFZTJEYOE-YONRIDIBSA-N,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@H]7C[C@@H](C(C)(F)F)CN(CCc8c6[nH]c6ccc(CNCCO)cc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,4.019996628416254,1,CHEMBL499040,904.0649999999999,95.49999999999991,86.33820749999991,A549
GZOJTMSHFBQNAX-UHFFFAOYSA-N,CC(C)N(CCOc1ccc2c3c(oc2c1)C(=O)c1ncccc1C3=O)C(C)C,6.431798275933005,1,CHEMBL244032,392.45500000000015,0.37,0.14520835000000004,A549
GZPRMGUFQDSMBC-ODLFYWEKSA-N,COC(=O)c1ccc(Cn2cc(/C=C3/C(=O)N=C(N)N3C)c3ccccc32)cc1,5.296708621881338,1,CHEMBL604902,388.4270000000001,5.050000000000005,1.9615563500000024,A549
GZULOEHOHUMRBK-UHFFFAOYSA-N,O=C(Nc1cccc(OC(F)(F)F)c1)C(Cl)Cl,4.822463500070138,1,CHEMBL1240905,288.05199999999996,15.04999999999999,4.335182599999997,A549
GZYRADRFBSRBDY-UHFFFAOYSA-N,COc1cc2c(-c3cc(-c4ccc(F)cc4F)c(C#N)c(N)n3)cn(C)c2c(OC)c1OC,4.7559704109699785,1,CHEMBL1795837,450.4450000000002,17.539999999999992,7.9008053,A549
GZZGWFBVDBGCQH-UHFFFAOYSA-N,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN5CCCCC5C)c(OC)cc34)ccc2s1,5.382265964635982,1,CHEMBL1163737,534.6820000000005,4.147,2.217326254000002,A549
HAEDBUQFTZLLGP-UHFFFAOYSA-N,COc1cc(C(=O)c2c[nH]c3cccc(OC)c23)cc(OC)c1OC,5.187153463032929,1,CHEMBL188418,341.3630000000001,6.498999999999999,2.2185181370000007,A549
HAEVFVKZIOTRBQ-UHFFFAOYSA-N,O=C(CCl)NC(=O)N1CCCc2cc(S(=O)(=O)N3CC(c4ccccc4)NC3=O)ccc21,6.347753658996677,1,CHEMBL1806702,476.9420000000002,0.44900000000000007,0.2141469580000001,A549
